Description,Data.Sugar Total,Data.Carbohydrate,Data.Fiber,Data.Kilocalories,Data.Fat.Saturated Fat
"FAST FD,PIZZA CHAIN,14"" PIZZA,CHS TOPPING,THICK CRUST",3.180000067,31.33,1.5,272,4.679
"FAST FD,PIZZA CHAIN,14"" PIZZA,CHS TOPPING,THIN CRUST",3.079999924,26.54,2.0,304,6.932
"FAST FD,PIZZA CHAIN,14"" PIZZA,PEPPERONI TOPPING,REG CRUST",3.809999943,31.46,1.5,276,4.87
"FAST FD,PIZZA CHAIN,14"" PIZZA,PEPPERONI TOPPING,THICK CRUST",3.019999981,30.4,1.799999952,284,4.977
"FAST FD,PIZZA CHAIN,14"" PIZZA,MEAT & VEG TOPPING,REG CRUST",3.730000019,25.38,2.200000048,244,4.407
"Egg, Cheese and Sausage Griddle Cake Sandwich",7.900000095,22.04,0.600000024,291,5.649
Sausage Griddle Cake Sandwich,11.22999954,31.25,1.0,318,5.435
"Egg, Cheese and Bacon Griddle Cake Sandwich",9.56000042,26.19,0.800000012,272,4.201
"MCDONALD'S,CHICK SELECTS PREMIUM BREAST STRIPS",0.0,17.83,0.200000003,303,2.575
"MCDONALD'S,CHICK MCNUGGETS",0.0,17.22,0.800000012,291,3.133
"MCDONALD'S,BARBEQUE SAU",34.31000137,36.93,1.299999952,165,0.14
"MCDONALD'S,CREAMY RANCH SAU",3.450000048,3.49,0.0,468,7.894
"MCDONALD'S,HONEY",74.31999969,86.44,0.0,351,0.0
"MCDONALD'S,HOT MUSTARD SAU",21.76000023,29.08,5.0,190,0.987
"MCDONALD'S,SPICY BUFFALO SAU",0.0,1.81,1.5,142,2.277
"MCDONALD'S,SWT 'N SOUR SAU",35.79000092,39.38,0.0,170,0.148
"MCDONALD'S,TANGY HONEY MUSTARD SAU",21.87999916,28.81,2.700000048,167,0.895
"MCDONALD'S,BISCUIT,REG SIZE",2.960000038,43.77,2.0,344,9.26
"MCDONALD'S,DELUXE WARM CINN ROLL",22.22999954,51.8,2.5,367,4.606
"MCDONALD'S,HASH BROWNS",0.059999999,26.3,2.799999952,262,2.263
"MCDONALD'S,SCRMBLD EGGS",0.25999999,1.85,0.0,193,4.062
"MCDONALD'S,HOTCAKES (PLAIN)",8.840000153,38.27,1.399999976,228,1.158
"MCDONALD'S,WARM CINN ROLL",24.63999939,53.02,1.899999976,398,4.47
"MCDONALD'S,SAUSAGE PATTY",0.430000007,1.4,0.0,405,12.83
"MCDONALD'S,BKD APPL PIE",17.25,43.62,2.0,323,3.995
"MCDONALD'S,MCDONALDLAND CHOC CHIP COOKIES",33.86000061,66.24,2.0,480,11.373
"MCDONALD'S,MCDONALDLAND COOKIES",24.12999916,72.75,1.600000024,447,3.244
"MCDONALD'S,BACON,EGG & CHS MCGRIDDLES",9.56000042,26.19,0.800000012,272,4.201
"MCDONALD'S,SAUSAGE MCGRIDDLES",11.22999954,31.25,1.0,312,5.435
"MCDONALD'S,SAUSAGE,EGG & CHS MCGRIDDLES",7.900000095,22.04,0.600000024,283,5.649
"MCDONALD'S,VANILLA TRIPLE THICK SHAKE",20.43000031,26.61,0.0,156,2.25
"MCDONALD'S,CHOC TRIPLE THICK SHAKE",23.62999916,27.87,0.200000003,163,2.302
"MCDONALD'S,STRAWBERRY TRIPLE THICK SHAKE",23.77000046,26.79,0.0,158,2.252
"MCDONALD'S,VANILLA RED FAT ICE CRM CONE",19.48999977,26.36,0.100000001,162,2.41
"MCDONALD'S,STRAWBERRY SUNDAE",25.31999969,28.09,0.0,158,2.008
"MCDONALD'S,HOT CARAMEL SUNDAE",23.54000092,33.36,0.0,188,2.468
"MCDONALD'S,HOT FUDGE SUNDAE",26.88999939,30.05,0.400000006,186,3.592
"MCDONALD'S,PNUTS (FOR SUNDAES)",4.150000095,16.23,18.79999924,640,8.305
"MCDONALD'S,MCFLURRY W/ M&M'S CANDIES",24.37000084,26.82,0.200000003,177,3.402
"MCDONALD'S,MCFLURRY W/ OREO COOKIES",21.19000053,25.55,0.100000001,165,2.577
"MCDONALD'S,SAUSAGE BURRITO",1.25,21.39,1.100000024,262,5.361
"MCDONALD'S,BIG BRKFST",0.930000007,17.5,1.100000024,285,6.405
"MCDONALD'S,APPL DIPPERS",9.199999809,12.1,0.0,48,0.0
"MCDONALD'S,LOFAT CARAMEL SAU",43.20999908,71.53,0.0,313,1.772
"MCDONALD'S,DOUBLE CHEESEBURGER",4.659999847,19.83,0.800000012,265,6.088
"MCDONALD'S,DOUBLE QUARTER POUNDER W/ CHS",3.49000001,14.43,1.0,262,6.473
"MCDONALD'S,NEWMAN'S OWN COBB DRSNG",7.789999962,15.49,0.300000012,196,2.77
"MCDONALD'S,NEWMAN'S OWN CREAMY CAESAR DRSNG",3.0,6.85,0.100000001,319,5.86
"MCDONALD'S,NEWMAN'S OWN LOFAT BALSAMIC VINAIGRETTE",6.739999771,24.65,0.400000006,86,0.87
"MCDONALD'S,NEWMAN'S OWN RANCH DRSNG",6.570000172,16.75,0.300000012,313,4.36
"MCDONALD'S,BIG MAC (WITHOUT BIG MAC SAUCE)",3.700000048,21.01,1.700000048,234,4.162
"MCDONALD'S,BIG 'N TASTY",3.789999962,16.6,1.399999976,226,3.726
"MCDONALD'S,BIG 'N TASTY (WITHOUT MAYONNAISE)",3.960000038,17.44,1.5,192,3.155
"MCDONALD'S,BIG 'N TASTY W/ CHS",3.829999924,16.06,1.299999952,232,4.387
"MCDONALD'S,BIG 'N TASTY W/ CHS (WITHOUT MAYONNAISE)",4.0,16.81,1.399999976,201,3.893
"MCDONALD'S,MCCHICKEN SNDWCH (WITHOUT MAYONNAISE)",4.159999847,30.95,1.399999976,240,1.636
"MCDONALD'S,EGG MCMUFFIN",2.00999999,20.54,1.100000024,215,3.222
"MCDONALD'S,SAUSAGE MCMUFFIN",1.929999948,24.52,1.399999976,333,7.253
"MCDONALD'S,SAUSAGE MCMUFFIN W/ EGG",1.570000052,17.28,0.899999976,274,6.008
"MCDONALD'S,BACON EGG & CHS BISCUIT",2.180000067,22.26,0.899999976,304,8.262
"MCDONALD'S,SAUSAGE BISCUIT",1.970000029,27.2,1.200000048,376,10.659
"MCDONALD'S,SAUSAGE BISCUIT W/ EGG",1.429999948,19.28,0.800000012,311,8.628
"MCDONALD'S,DELUXE BRKFST,W/ SYRUP & MARGARINE",9.880000114,29.48,1.0,285,4.642
"MCDONALD'S,HOTCAKES & SAUSAGE",17.29999924,38.79,0.800000012,294,2.747
"MCDONALD'S,HOTCAKES (WITH 2 PATS MARGARINE & SYRUP)",20.57999992,46.08,0.899999976,272,0.818
"MCDONALD'S,APPL DIPPERS W/ LOFAT CARAMEL SAU",17.21999931,26.12,0.0,111,0.418
"MCDONALD'S,FRUIT & WALNUT SALAD",12.44999981,16.6,0.0,118,0.699
"MCDONALD'S,CAESAR SALAD W/ GRILLED CHICK",1.610000014,3.67,1.100000024,71,1.005
"MCDONALD'S,CAESAR SALAD W/ CRISPY CHICK",1.470000029,6.2,1.100000024,104,1.406
"MCDONALD'S,CAESAR SALAD WO/ CHICK",2.079999924,4.28,1.600000024,44,1.182
"MCDONALD'S,BACON RANCH SALAD W/ GRILLED CHICK",1.730000019,3.64,1.0,81,1.235
MCDONALD'S BACON RANCH SALAD W/ CRISPY CHICK,1.529999971,6.08,1.0,110,1.622
"MCDONALD'S,BACON RANCH SALAD WO/ CHICK",2.140000105,4.2,1.5,61,1.507
"MCDONALD'S,SIDE SALAD",2.24000001,4.3,1.600000024,20,0.02
"MCDONALD'S,FRUIT 'N YOGURT PARFAIT",12.82999992,20.72,1.0,105,0.041
"MCDONALD'S,FRUIT 'N YOGURT PARFAIT (WITHOUT GRANOLA)",11.89999962,17.67,0.899999976,90,0.004
"MCDONALD'S,FILET-O-FISH (WITHOUT TARTAR SAUCE)",4.269999981,31.08,1.0,243,1.773
"BURGER KING,CROISSAN'WICH W/ SAUSAGE,EGG & CHS",2.859999895,17.65,0.699999988,322,7.424
"BURGER KING,CROISSAN'WICH W/ SAUSAGE & CHS",3.359999895,23.0,0.699999988,376,8.595
"BURGER KING,CROISSAN'WICH W/ EGG & CHS",4.03000021,24.79,0.699999988,283,4.766
"BURGER KING,FRENCH TOAST STKS",9.890000343,41.21,1.399999976,349,3.989
"BURGER KING,HASH BROWN ROUNDS",0.270000011,34.55,2.900000095,369,5.924
"FAST FOODS,MINIATURE CINN ROLLS",17.97999954,53.38,2.200000048,403,4.701
"FAST FOODS,HAMBURGER; DOUBLE,LRG PATY; W/ CONDMNT,VEG & MAYO",3.519999981,13.74,1.399999976,252,5.773
"FT FDS, HAMBRGER; SIN, LRG PATTY; W/ CONDMNTS, VEG, MAYO",4.0,17.33,1.5,226,3.972
"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; W/ CONDMNT",0.0,22.14,1.100000024,256,5.03
"FAST FOODS,HMBURGR; SNG,REG PTTY; DBL BN W/ CNDMNT & SPL SAU",0.0,22.69,1.399999976,259,4.24
"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY; W/ CONDMNT",4.659999847,19.83,0.800000012,274,6.088
"FAST FOODS,CHEESEBURGER; DOUBLE,LRG PATTY; W/ CONDMNT",3.49000001,14.43,1.0,272,6.473
"FAST FDS,CHSEBURGER;SINGLE,LRG PATTY; W/ CONDMNT,VEG & MAYO",4.510000229,15.45,1.200000048,235,5.487
"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT",3.599999905,19.72,1.200000048,269,7.032
"FAST FDS,CHSEBURGER; DOUBLE,LRG PATTY; W/ CONDMNT,VEG & MAYO",3.609999895,12.62,1.299999952,253,6.519
"FAST FOODS,CHSBURGR; DBL,RG PTTY; DBL BN W/ CNDMNT & SPL SAU",3.25999999,21.53,1.399999976,261,5.045
"FAST FOODS,CHICK TENDERS",0.100000001,17.79,1.899999976,290,3.959
"MCDONALD'S,PREMIUM GRILLED CHICK CLASSIC SNDWCH",5.010000229,22.28,1.399999976,183,0.865
"MCDONALD'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH",5.369999886,25.46,1.399999976,228,1.409
"MCDONALD'S,PREMIUM GRILLED CHICK CLUB SNDWCH",4.679999828,19.87,1.200000048,221,2.89
"MCDONALD'S,PREMIUM CRISPY CHICK CLUB SNDWCH",4.989999771,22.61,1.200000048,250,3.333
"MCDONALD'S,PREMIUM GRILLED CHICK RANCH BLT SNDWCH",5.199999809,21.91,1.399999976,204,1.463
"MCDONALD'S,PREMIUM CRISPY CHICK RANCH BLT SNDWCH",5.53000021,24.93,1.399999976,244,1.971
"MCDONALD'S,ENG MUFFIN",2.569999933,44.36,2.599999905,285,1.554
"FAST FOODS,BAGEL,W/ HAM,EGG,& CHS",3.650000095,27.43,0.200000003,253,4.121
"FAST FOODS,BAGEL,W/ EGG,SAUSAGE PATTY,CHS,& CONDMNT",2.869999886,22.64,0.200000003,295,6.396
"FAST FOODS,BAGEL,W/ BRKFST STEAK,EGG,CHS,& CONDMNT",2.970000029,22.99,0.200000003,282,5.419
"LIGHT ICE CRM,SOFT SERVE,BLENDED W/ MILK CHOC CANDIES",24.37000084,26.82,0.200000003,182,3.633
"LIGHT ICE CRM,SOFT SERVE,BLENDED W/ COOKIE PIECES",21.19000053,25.55,0.100000001,169,2.754
"POPEYES,BATTER FRIES,ANALYZED PRIOR TO DECEMBER 2006",0.0,35.06,2.799999952,302,6.175
"POPEYES,BISCUIT,ANALYZED PRIOR TO NOVEMBER 2006",2.950000048,41.88,1.700000048,400,6.933
"POPEYES,COLESLAW",10.82999992,14.12,1.700000048,161,1.887
"POPEYES,MILD CHICK STRIPS,ANALYZED 2006",0.0,19.31,0.800000012,271,5.442
"POPEYES,SPICY CHICK STRIPS,ANALYZED 2006",0.0,18.52,1.200000048,253,4.743
"KENTUCKY FRIED CHICK,BISCUIT,ANALYZED PRIOR TO JANUARY 2007",3.220000029,42.51,1.5,356,4.197
"KENTUCKY FRIED CHICK,COLESLAW",13.53999996,15.65,2.0,144,1.303
"KENTUCKY FRIED CHICK,CRISPY CHICK STRIPS,ANALYZED 2007",0.0,13.72,1.399999976,274,3.254
"KENTUCKY FRIED CHICK,POPCORN CHICK,ANALYZED PRIOR 2007",0.0,21.3,1.0,361,4.632
"KENTUCKY FRIED CHICK,POTATO WEDGES,ANALYZED PRIOR 2007",0.0,33.55,3.099999905,283,2.981
"KENTUCKY FRIED CHICK,FRIED CHICK,ORIGINAL RECPE,SKN & BRDING",0.0,17.25,1.299999952,379,6.916
"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,BREAST,MEAT ONLY",0.0,0.0,0.0,171,1.281
"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,DRUMSTK,MEAT ONLY",0.0,0.49,0.0,187,2.114
"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,THIGH,MEAT ONLY",0.0,0.28,0.0,192,2.607
"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,WING,MEAT ONLY",0.0,1.93,0.0,233,2.619
"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,SKN & BRDING",0.0,21.66,1.5,463,7.958
"KENTUCKY FRIED CHICK,EX CRISPY,BREAST,MEAT ONLY",0.0,0.15,0.0,166,1.161
"KENTUCKY FRIED CHICK,EX CRISPY,DRUMSTK,MEAT ONLY",0.0,0.89,0.0,187,2.089
"KENTUCKY FRIED CHICK,EX CRISPY,THIGH,MEAT ONLY",0.0,1.18,0.0,188,2.394
"KENTUCKY FRIED CHICK,EX CRISPY,WING,MEAT ONLY",0.0,4.34,0.0,262,3.191
"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,BREAST,MEAT & SKN",0.0,5.29,0.400000006,234,3.011
"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,DRUMSTK,MEAT & SKN",0.0,5.53,0.400000006,245,3.559
"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,THIGH,MEAT & SKN",0.0,7.02,0.5,266,4.318
"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,WING,MEAT & SKN",0.0,8.04,0.5,291,4.334
"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,BREAST,MEAT & SKN",0.0,8.09,0.600000024,276,3.669
"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,DRUMSTK,MEAT & SK",0.0,8.22,0.5,285,4.161
"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,THIGH,MEAT & SKN",0.0,10.54,0.699999988,314,4.937
"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,WING,MEAT & SKN",0.0,12.03,0.699999988,351,5.307
"POPEYES,FRIED CHICK,MILD,BREAST,MEAT ONLY,SKN",0.0,0.99,0.0,168,1.561
"POPEYES,FRIED CHICK,MILD,DRUMSTK,MEAT ONLY",0.0,1.18,0.0,179,2.223
"POPEYES,FRIED CHICK,MILD,SKN & BREADING",0.0,20.85,1.100000024,436,11.716
"POPEYES,FRIED CHICK,MILD,THIGH,MEAT ONLY",0.0,0.6,0.0,203,3.361
"POPEYES,FRIED CHICK,MILD,WING,MEAT ONLY,SKN",0.0,3.11,0.0,239,3.664
"POPEYES,FRIED CHICK,SPICY,BREAST,MEAT ONLY",0.0,0.25,0.0,166,1.588
"POPEYES,FRIED CHICK,SPICY,DRUMSTK,MEAT ONLY",0.0,0.33,0.0,187,2.602
"POPEYES,FRIED CHICK,SPICY,SKN & BREADING",0.0,19.39,1.399999976,440,12.348
"POPEYES,FRIED CHICK,SPICY,THIGH,MEAT ONLY,SKN & BREADING",0.0,0.52,0.0,201,3.299
"POPEYES,FRIED CHICK,SPICY,WING,MEAT ONLY",0.0,2.45,0.0,244,3.881
"POPEYES,FRIED CHICK,SPICY,BREAST,MEAT & SKN W/ BREADING",0.0,7.08,0.5,264,5.429
"POPEYES,FRIED CHICK,SPICY,DRUMSTK,MEAT & SKN W/ BREADING",0.0,5.49,0.400000006,256,5.243
"POPEYES,FRIED CHICK,SPICY,THIGH,MEAT & SKN W/ BREADING",0.0,8.79,0.600000024,305,7.263
"POPEYES,FRIED CHICK,SPICY,WING,MEAT & SKN W/ BREADING",0.0,11.74,0.800000012,351,8.521
"POPEYES,FRIED CHICK,MILD,BREAST,MEAT & SKN W/ BREADING",0.0,8.14,0.400000006,265,5.216
"POPEYES,FRIED CHICK,MILD,DRUMSTK,MEAT & SKN W/ BREADING",0.0,9.54,0.5,288,6.257
"POPEYES,FRIED CHICK,MILD,THIGH,MEAT & SKN W/ BREADING",0.0,9.85,0.5,310,7.179
"POPEYES,FRIED CHICK,MILD,WING,MEAT & SKN W/ BREADING",0.0,12.64,0.600000024,345,7.987
"MCDONALD'S,BISCUIT,LRG SIZE",2.960000038,43.76,2.0,344,9.26
"KRAFT MACARONI & CHEESE DINNER ORIGINAL FLAVOR,UNPREP",10.0,67.9,2.099999905,370,1.8
"MORNINGSTAR FARMS GARDEN VEGGIE PATTIES,FRZ,UNPREP",1.799999952,13.7,4.5,176,0.8
"MORNINGSTAR FARMS AMERICA'S ORIGINAL VEGGIE DOG,FRZ,UNPREP",4.099999905,12.3,3.5,132,0.2
"MORNINGSTAR FARMS GRILLERS RECIPE CRUMBLES,FRZ,UNPREP",0.600000024,7.7,4.699999809,131,0.5
"MORNINGSTAR FARMS GRILLERS VEGAN,FRZ,UNPREP",0.400000006,9.1,5.199999809,132,0.5
"MORNINGSTAR FARMS VEGGIE SAUSAGE PATTIES,FRZ,UNPREP",1.700000048,8.8,4.099999905,210,1.1
"MORNINGSTAR FARMS SPICY BLACK BEAN BURGER,FRZ,UNPREP",2.799999952,19.7,6.800000191,171,0.8
"GREEN GIANT,HARVEST BURGER,ORIG FLAV,ALL VEG PROT PATTY,FRZ",0.0,7.8,6.300000191,153,1.13
"LOMA LINDA BIG FRANKS,CND,UNPREP",0.439999998,5.77,3.5,217,1.61
"MORNINGSTAR FARMS VEGAN BURGER MADE W/ ORG SOY,FRZ,UNPREP",2.099999905,10.7,5.699999809,138,0.3
"NESTLE,CHEF-MATE CHILI W/BNS,CND",1.5,13.5,3.0,166,4.0
"NESTLE,CHEF-MATE CHILI WO/BNS,CND",1.5,8.0,1.5,147,3.037
"NESTLE,CHEF-MATE CORNED BF HASH,CND",0.790000021,11.0,1.100000024,180,5.5
"Macaroni and Cheese, canned entree",0.5,11.52,0.5,82,0.881
"JIMMY DEAN,SAUSAGE BISCUITS,BRKFST SNDWCH,FRZ",0.0,24.1,1.5,401,8.97
"SPAGHETTI W/ MEAT SAU,FRZ ENTREE",2.599999905,15.24,1.799999952,90,0.35
"HEALTHY CHOIC BF MACARONI,FRZ ENTREE",3.799999952,13.94,1.899999976,88,0.28
"NALLEY CHILI CON CARNE W/BNS,CND ENTREE",0.0,4.6,5.0,109,1.08
"OLD EL PASO CHILI W/BNS,CND ENTREE",0.0,9.5,4.300000191,109,0.904
"CHEF BOYARDEE BF RAVIOLI IN TOMATO & MEAT SAU,CND ENTREE",1.940000057,13.58,0.5,92,1.16
"CHEF BOYARDEE BEEFARONI,MACARONI W/BEEF IN TOMATO SAU,CND",1.940000057,13.58,0.5,92,1.16
"CHEF BOYARDEE MINI RAVIOLI,BF RAVIOLI TOMATO, MEAT SAU,CND",1.940000057,12.36,1.0,92,1.37
"CHEF BOYARDEE SPAGHETTI & MEATBALLS IN TOMATO SAU,CND ENTREE",2.970000029,11.9,1.399999976,100,1.59
"PASTA W/SLICED FRANKS IN TOMATO SAU,CND ENTREE",3.200000048,11.9,0.899999976,104,1.47
"BANQUET CHICK POT PIE,FRZ ENTREE'",2.809999943,18.02,1.700000048,192,4.19
"MARIE CALLENDER'S CHICK POT PIE,FRZ ENTREE",0.779999971,19.18,1.0,235,4.1
"STOUFFER'S CHICK PIE,FRZ ENTREE",3.730000019,22.59,1.399999976,259,6.29
"TURKEY POT PIE,FRZ ENTREE",0.0,17.7,1.100000024,176,2.88
"BEEF POT PIE,FRZ ENTREE,PREP",0.0,22.05,0.800000012,220,4.149
"HOT POCKETS,BF&CHEDDAR STUFFED SNDWCH,FRZ",0.0,27.6,0.0,284,6.2
"HOT POCKETS,CROISSANT POCKTS CHIK,BROC&CHDR STUFD SNDWCH,FRZ",0.0,30.4,1.100000024,235,2.62
"HOT POCKETS HAM 'N CHS STUFFED SNDWCH,FRZ",0.0,30.0,0.0,266,4.52
"RED BARON PREMIUM POCKETS,ORIGINAL HAM&CHS,FRZ",0.0,27.2,0.0,268,4.66
"STOUFFER'S STUFFED PEPPERS W/ BF IN TOMATO SAU,FRZ ENTREE",2.730000019,8.73,1.200000048,73,1.01
"STOUFFER'S LASAGNA W/ MEAT & SAU,FRZ ENTREE",2.200000048,12.57,1.100000024,116,1.9
"BANQUET ORIG FRIED CHK THIGH,W/MASH POT & CORN IN SEASON SAU",0.330000013,13.35,1.799999952,170,1.92
"STOUFFER'S LN CUISINE SPAGHETTI W/ MEATBALLS & SAU,FRZ ENTRE",2.430000067,12.27,1.5,93,0.75
"STOUFFER'S LN CUISINE SWEDISH MEATBALLS W/ PASTE,FRZ ENTREE",1.75999999,12.14,1.0,106,1.08
"STOUFFER'S LN CUISINE MACARONI & BF IN TOMATO SAU,FRZ ENTREE",3.900000095,13.23,1.700000048,91,0.59
"STOUFFER'S LN CUISINE CHICK & VEG W/ VERMICELLI,FRZ ENTREE",1.5,8.91,1.299999952,78,0.63
"STOUFFER'S LN CUISINE HS BF POT RST W/ WHIPPED POTATOES,FRZ",1.419999957,8.29,1.200000048,72,0.54
"STOUFFER'S CRMD CHIPPED BF,FRZ ENTREE",3.400000095,7.07,0.400000006,110,3.31
"STOUFFER'S LN CUISINE SPAGHETTI W/ MEAT SAU,FRZ ENTREE",2.569999933,14.91,1.399999976,87,0.34
"STOUFFER'S LN CUISINE ORIENTAL BF W/ VEG & RICE,FRZ ENTREE",3.099999905,11.05,1.600000024,74,0.42
"STOUFFER'S HOMESTYLE SALISBURY STEAK IN GRAVY & MAC& CHS,FRZ",1.950000048,7.47,1.5,102,1.8
"PATIO BF & BEAN BURRITO,MILD,FRZ",5.28000021,30.15,3.5,207,2.44
"STOUFFER'S LN CUISINE HS STUFF CAB W/ MEAT SAU&WHPED POT,FRZ",2.170000076,9.07,1.5,73,0.64
"HEALTHY CHOIC CHICK TERIYAKI W/RICE MEDLEY BROCCOLI,FRZ MEAL",4.409999847,11.43,3.0,80,0.51
"HC CHK ENCHI SUPMA IN GRN CHILI SAU,MEXI  RICE,CORN MELY,FRZ",0.730000019,18.2,1.5,110,1.03
"CINNAMON SWIRL FRENCH TOAST W/SAUSAGE,FRZ BRKFST",0.0,24.5,1.5,266,4.68
"SCRAMBLED EGGS&SAUSAGE W/HASHED BROWN POTATOES,FRZ BRKFST",0.0,9.7,0.800000012,204,4.15
"GREEN GIANT,BROCCOLI IN CHS FLAV SAU,FRZ",0.0,8.9,0.0,67,0.48
"THE BUDGET GOURMET,SPINACH AU GRATIN,FRZ",0.0,7.4,1.5,143,4.9
"BANQUET TKY & GRY W/DRESS ,MSHD POT & PEA IN SEASON SAU,FRZ",1.899999976,10.87,3.099999905,99,0.85
STOUFF LN CUISIN CHK ENCH SUIZA W/CRM SAU & MEXI-STYL RICE,2.529999971,18.38,1.299999952,105,0.64
STOUFFER'S CHK ENCHILA MEXIC-STY RICE W/ MONREY JACK CHS SAU,2.019999981,21.54,1.299999952,150,2.6
"SMART ONES,CHICK ENCHILADAS SUIZA,SOUR CRM W/CHEESE,FRZ",13.0,17.7,1.299999952,122,1.4
"SMART ONES,RST TKY MEDALLIONS,MSHRM IN SAU W/RICE & VEG,FRZ",0.300000012,14.9,1.0,84,0.2
"MARIE CALLENDER'S BF STROGANOFF & NOODLES, CARROTS, PEAS,FRZ",1.690000057,10.75,2.0,114,1.95
"BREAKFAST BURRITO,HAM&CHS FLAVOR,FRZ ENTREE",0.0,28.1,1.399999976,214,2.01
"TYSON CHICK FAJITA KIT,FRZ,PROD CD #2266-910",2.029999971,16.22,1.700000048,120,0.8
"BANQUET HEARTY ONE STK DIN,GRY,MSHD POT, CORN SEASON SAU,FRZ",1.289999962,9.92,2.099999905,138,3.21
"KID CUISINE CHK NUG, PSTA IN CHS SAU,CRN,CHOC PUDD W/SPRINK",10.93000031,19.77,2.900000095,178,2.16
"BANQUET SLCED BF W/GRY, MASH POT, PEAS SEASON SAUC, FROZEN",1.429999948,6.46,1.600000024,88,1.23
"HORMEL,DINTY MOORE BF STEW,CND ENTREE",0.959999979,6.81,1.100000024,94,2.39
"HORMEL CORNED BF HASH,CND ENTREE",0.340000004,9.27,1.100000024,164,4.32
"BETTY CROCKER,HAMBURGER HELPER,CHEESEBURGER MACARONI,DRY MIX",0.0,64.3,0.0,395,2.82
"HODGSON MILL,WHL WHEAT MACARONI&CHS DINNER,DRY MIX",0.0,69.2,7.599999905,376,1.37
"LIPTON,ALFREDO EGG NOODLES IN A CREAMY SAU,DRY MIX",0.0,62.4,0.0,418,4.57
"HORMEL CHILI,NO BNS,CND ENTREE",1.419999957,7.59,1.299999952,82,0.93
"HORMEL TURKEY CHILI W/BNS,CND ENTREE",2.319999933,10.35,2.599999905,82,0.27
"FREEZER QUEEN GRAVY&SLICED BF MEAL,MSHD POT&CARROTS,FRZ MEAL",0.0,10.0,1.399999976,81,0.51
"BANQUET GRY & SALURY STK W/ MSHD POT & CORN IN SEASONSAU,FRZ",0.939999998,9.88,1.5,126,3.49
"HEALTHY CHOIC MESQ CHK BBQ,RSTD RED POT,MXD VEG IN SAU,FRZ",4.820000172,14.16,2.200000048,93,0.39
"STAGG DYNAMITE CHILI W/BNS,CND ENTREE",2.660000086,12.44,3.299999952,135,2.29
"STAGG RANCHHOUSE CHILI W/BNS,CND ENTREE",2.319999933,12.78,3.5,115,1.06
"STAGG CLASSIC CHILI W/BNS,CND ENTREE",2.890000105,11.83,3.0,131,2.71
"STAGG COUNTRY CHILI W/BNS,CND ENTREE",2.369999886,11.74,2.400000095,129,2.77
"STAGG SILVERADO CHILI W/BNS,CND ENTREE",2.910000086,13.39,3.299999952,92,0.39
"HORMEL CHILI W/BNS,CND ENTREE",1.870000005,13.63,3.400000095,97,0.74
"HORMEL VEGETARIAN CHILI W/BNS,CND ENTREE",2.519999981,15.39,4.0,83,0.05
"HORMEL RST BF HASH,CND ENTREE",0.25,9.71,1.5,163,4.2
"TORTELLINI,PASTA W/CHS FILLING",0.949999988,47.0,1.899999976,307,3.6
"PIZZA,PEPPERONI TOPPING,REG CRUST,FRZ,CKD",0.0,28.51,2.200000048,296,4.792
"CHILI CON CARNE W/BNS,CND ENTREE",0.0,11.43,3.900000095,121,1.74
"BEEF STEW,CANNED ENTREE",0.959999979,6.77,1.5,95,2.22
"CHICKEN POT PIE,FRZ ENTREE,PREP",0.0,23.03,1.200000048,214,3.613
"PASTA W/MEATBALLS IN TOMATO SAU,CND ENTREE",3.970000029,12.29,2.700000048,103,1.59
"BEEF,CORNED BF HASH,W/ POTATO,CND",0.340000004,9.27,1.100000024,164,4.32
"LASAGNA,CHS,FRZ,PREP",4.230000019,13.84,1.700000048,130,2.11
"CHILI,NO BNS,CND ENTREE",0.0,6.1,0.0,118,2.255
"SPAGHETTI,W/ MEATBALLS,CND",2.829999924,11.11,0.0,107,1.98
"SPAGHETTI,NO MEAT,CND",0.0,14.56,0.0,75,0.232
"LASAGNA W/ MEAT & SAU,LOW-FAT,FRZ ENTREE",0.0,13.5,1.299999952,101,0.967
"LASAGNA W/ MEAT & SAU,FRZ ENTREE",2.130000114,12.87,1.200000048,127,2.245
"BURRITO,BF & BEAN,FRZ",3.529999971,30.84,4.199999809,239,2.949
"BURRITO, BEAN AND CHEESE, FROZEN",1.409999967,32.4,10.19999981,211,1.573
